Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label,Churn_Probability,Churn_Predicted,Risk_Tier,Priority,Rec_Count,Recommendations
0,67,1,0,0,1,1,94.65,0,-0.5046175040374375,3,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.531367762804211,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,1,0,0,0,0,1,80.85,1,4.051689263161579,0,1,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.819975683463185,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,48,1,0,0,0,1,82.05,1,-0.4716323559468225,2,1,1,1,0,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.29514422682181773,0,Low,Medium,4,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,37,1,0,1,0,0,72.1,0,-0.4456158803392114,2,3,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.3230593746210137,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,11,0,0,0,0,0,34.7,0,-0.3295520988163092,0,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4849914645185075,0,Medium,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
0,3,0,0,0,0,1,20.55,1,-0.0673974480496483,0,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk,0.40067106023911203,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,18,0,0,0,1,1,95.95,0,-0.0776112656119857,1,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.6951244878010788,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
1,50,0,0,0,0,1,44.8,0,-0.5645557331497538,3,0,0,1,1,1,0,0,0,1,0,0,0,3,Loyal Low-Risk,0.13351477628425498,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,67,1,1,1,1,1,109.4,0,-0.4792975361308026,3,5,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.20313203796995286,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,25,0,1,1,0,1,71.05,0,-0.3481090713837795,2,4,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.316514214523025,0,Medium,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
0,2,1,0,0,0,1,78.55,1,2.3892688618249425,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8170166780257417,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,9,0,0,0,0,0,19.7,0,-0.4371376438062637,0,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk,0.3854518803688825,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,10,0,1,1,0,0,40.25,0,-0.2399711707587523,0,3,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk,0.2064719529496785,0,Low,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Upsell opportunity: offer enhanced plan with streaming bundle
0,70,0,0,0,0,0,19.85,0,-0.6344595566966845,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.05996177848640071,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,9,0,1,1,0,1,68.25,0,0.1295833192240023,0,4,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.38549863955379243,0,Medium,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month
0,4,0,0,0,0,1,20.15,0,-0.196675196052948,0,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk,0.3958267733168874,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,2,0,1,0,0,0,50.95,0,1.3153589009848918,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.5452289926015507,1,High,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
1,1,0,0,0,0,0,78.65,1,3.923286985235052,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7728265146254233,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,19,0,0,0,0,1,25.15,0,-0.5203073010995828,1,0,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.37792616161286074,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,7,0,0,0,0,1,20.25,0,-0.3716232997278421,0,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.35101666338368637,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,1,0,0,0,0,1,42.9,1,1.8367499689289744,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.6426180050627327,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,1,0,0,0,0,0,44.0,0,1.9009511078922383,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.627246857673994,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,9,0,0,0,0,0,20.25,0,-0.4307175299099373,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.19573430550293242,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,3,0,1,1,0,0,34.25,1,0.3324005536761314,0,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4581142084371249,0,Medium,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
0,9,0,1,1,1,0,58.5,1,0.0157722092436707,0,5,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4089145094933149,0,Medium,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month
0,5,0,1,0,0,0,55.8,0,0.4184884445586898,0,2,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk,0.48392641900124017,0,Medium,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month
1,56,0,0,0,1,0,88.9,0,-0.4850376323341979,3,2,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.26392246393329244,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate | Proactive fiber quality check — prevent dissatisfaction
1,18,1,1,0,0,0,57.65,0,-0.3129130476495941,1,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.3284117418541954,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
0,49,1,0,0,1,1,96.2,1,-0.4425071936104638,3,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6983731762530362,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,70,1,1,1,1,0,79.15,0,-0.5369658936871697,3,5,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.05404198673783851,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,72,1,0,1,1,1,108.05,0,-0.4943190318343164,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk,0.11953959471313856,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,6,0,0,0,0,0,74.4,1,0.5735717153011197,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7695643262186117,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,17,1,0,0,1,1,94.8,0,-0.0523199078385787,1,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7745105393547822,1,Very High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,29,0,0,0,1,1,45.9,0,-0.4884985549768748,2,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.48529138884643674,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
0,6,1,0,0,1,1,105.3,1,1.0888483890582248,0,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8295579887985945,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,63,1,0,0,1,0,102.6,0,-0.4799627217283498,3,3,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk,0.19154907546884659,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,16,1,0,0,0,1,73.85,1,-0.1600084493081534,1,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.6815725974414386,1,High,Critical,4,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,59,0,0,0,0,1,61.35,0,-0.5477386968384319,3,2,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.2159457572688791,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate
0,3,0,0,0,1,0,57.55,0,1.012348979968881,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.6428945941829735,1,High,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month
0,8,0,0,0,0,1,29.25,0,-0.2877240840372131,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.5054501841868263,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,7,1,0,0,0,1,84.55,1,0.5665887992125828,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8311534917595579,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,68,0,0,0,0,0,19.6,0,-0.6339365501460922,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.05996177848640071,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,68,1,1,1,1,0,111.75,0,-0.4780436659441219,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk,0.06857826306172418,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,52,1,0,0,1,1,106.5,0,-0.432534543276822,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.46232738874616774,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
1,72,1,1,1,1,1,107.7,0,-0.4948786930706089,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk,0.05177951754806814,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,32,0,0,0,0,0,19.3,0,-0.5988254709142964,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.15540212213255863,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,72,0,0,0,0,0,20.05,0,-0.6350338569592784,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.06591180340431281,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,1,0,0,0,0,1,69.95,0,3.415514340707419,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.7260506734968298,1,High,Critical,4,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
1,42,0,1,1,0,0,63.7,0,-0.4941721440015353,2,3,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.18044573067083206,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,25,1,0,0,0,0,24.75,1,-0.5559770947403613,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.0803515467128449,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
